x_coords,chin_loss
0.25,3.9062032161793443
0.2738225433606322,3.85665144211894
0.2999151410099412,3.808635165310243
0.328494106814819,3.7621153161035936
0.35979636722805175,3.7170541185673023
0.3940814254652045,3.6734150604928257
0.43163351284826285,3.631162864518467
0.47276394515118186,3.590263460349786
0.5178137034820122,3.5506839580559424
0.5671562610977313,3.5123926224221433
0.6212006795867503,3.4753588483393876
0.6803950000871885,3.439553137213644
0.7452299576549262,3.4049470743775636
0.8162430495744324,3.3715133074887778
0.8940229913396389,3.339225525899768
0.9792145972460016,3.3080584409852194
1.072524126055029,3.277987767413699
1.1747251360481092,3.248990205351416
1.2866648980094317,3.2210434235867207
1.4092714193031646,3.1941260435649212
1.5435611372761617,3.1682176243238866
1.6906473457663542,3.1432986483218097
1.8517494245745811,3.119350508149404
2.0282029484143957,3.0963554941197073
2.221470759145452,3.0742967827295433
2.4331550930819286,3.053158425987636
2.665010863914277,3.032925341605217
2.918960211362894,3.013583304045918
3.197108436175504,2.9951189364326245
3.50176145357324,2.977519703309891
3.835444909838596,2.9607739042614307
4.20092512052638,2.9448706683831367
4.601232003880415,2.9297999496130083
5.039684199579494,2.915552522920322
5.519916581052995,2.9021199813573295
6.045910389449826,2.8894947339777466
6.622026239078487,2.8776700046272623
7.253040267941252,2.866639831612323
7.944183733059024,2.8563990682544147
8.701186378841534,2.8469433843381484
9.530323938037112,2.838269268462452
10.438470159056155,2.830374031305268
11.433153790987273,2.823255809813228
12.52262099872556,2.8169135723288967
13.715903725649165,2.8113471246692927
15.02289457058731,2.8065571171705654
16.45442879982739,2.802545052714879
18.02237417406069,2.7993132957567726
19.739729334953076,2.7968650823675008
21.62073156698934,2.7952045313171325
23.680974827962125,2.7943366562154863
25.93753902660678,2.79426737873432
28.409131619124484,2.795003542934566
31.1162426984625,2.7965529307238155
34.08131486207883,2.798924278470704
37.32892926643573,2.8021272948043454
40.8860094106583,2.806172679628495
44.78204433877278,2.8110721443817166
49.049333110925474,2.8168384335764296
53.7232525703059,2.8234853476514363
58.84255062562716,2.8310277671742132
64.44966748054392,2.8394816784310772
70.5910874730783,2.848864200445157
77.31772444188461,2.8591936134640132
84.68534381413349,2.870489388960717
92.7550249142225,2.882772221194217
101.59366732596479,2.8960640603769434
111.2745455061186,2.910388147499741
121.87791624713513,2.925769050866481
133.4916840251387,2.94223270439302
146.21212974902934,2.9598064477275674
160.14470895221595,2.978519068251996
175.40492604417582,2.9984008450262225
192.11929186959938,3.0194835947404135
210.4263725135092,3.0418007197425467
230.4779380472038,3.065387258211687
252.44022073839838,3.090279936550305
276.4952931564304,3.116517224072011
302.8425775973497,3.1441393900642383
331.70049934238347,3.1731885633087047
363.3082974556928,3.203708794145868
397.9280081333554,3.2357461191731085
435.84663704602303,3.2693486286700457
477.3785386844812,3.304566536848145
522.8680224334666,3.3414522550257284
572.6922069787034,3.3800604678335358
627.264146710889,3.4204482125602427
687.0362560452497,3.4626749617516572
752.5040600451069,3.506802709181912
824.2103024430126,3.5528960593196297
902.7494451159259,3.601022320416927
988.7725963161697,3.6512516013542022
1082.9929085143563,3.703656912378859
1186.1914906037186,3.758314269881618
1299.2238834793982,3.8153028053596616
1423.0271526768265,3.8747048787217553
1558.6276568688286,3.9366061960965517
1707.1495566241822,4.001095932311604
1869.8241339672377,4.068266858217141
2048.000000000001,4.138215473035474
