x_coords,chin_loss
0.25,4.125842069434377
0.2738225433606322,4.084694265708984
0.2999151410099412,4.045403517631481
0.328494106814819,4.007943059237015
0.35979636722805175,3.972287889050618
0.3940814254652045,3.9384147581053663
0.43163351284826285,3.9063021597683023
0.47276394515118186,3.8759303213786636
0.5178137034820122,3.847281197705014
0.5671562610977313,3.820338466229892
0.6212006795867503,3.795087524272678
0.6803950000871885,3.771515487963457
0.7452299576549262,3.749611193082807
0.8162430495744324,3.72936519778459
0.8940229913396389,3.710769787221038
0.9792145972460016,3.6938189800916508
1.072524126055029,3.67850853713973
1.1747251360481092,3.6648359716226864
1.2866648980094317,3.652800561784643
1.4092714193031646,3.6424033653622896
1.5435611372761617,3.633647236157432
1.6906473457663542,3.62653684271221
1.8517494245745811,3.621078689125585
2.0282029484143957,3.61728113805235
2.221470759145452,3.61515443592866
2.4331550930819286,3.614710740470891
2.665010863914277,3.6159641504975224
2.918960211362894,3.6189307381266924
3.197108436175504,3.6236285834051376
3.50176145357324,3.6300778114273573
3.835444909838596,3.6383006320070597
4.20092512052638,3.648321381966283
4.601232003880415,3.660166570110999
5.039684199579494,3.6738649249655375
5.519916581052995,3.6894474453417905
6.045910389449826,3.706947453822939
6.622026239078487,3.726400653245271
7.253040267941252,3.7478451862656934
7.944183733059024,3.7713216981066386
8.701186378841534,3.7968734025743447
9.530323938037112,3.824546151450873
10.438470159056155,3.8543885073647948
11.433153790987273,3.886451820250165
12.52262099872556,3.9207903075082817
13.715903725649165,3.957461137991746
15.02289457058731,3.996524519935548
16.45442879982739,4.038043792965293
18.02237417406069,4.082085524318258
19.739729334953076,4.128719609418727
21.62073156698934,4.178019376955041
23.680974827962125,4.230061698611986
25.93753902660678,4.284927103618547
28.409131619124484,4.342699898277694
31.1162426984625,4.403468290651743
34.08131486207883,4.467324520583974
37.32892926643573,4.5343649952445615
40.8860094106583,4.604690430396534
44.78204433877278,4.678405997585406
49.049333110925474,4.755621477464363
53.7232525703059,4.83645141947541
58.84255062562716,4.921015308115727
64.44966748054392,5.009437736027621
70.5910874730783,5.1018485841600585
77.31772444188461,5.198383209259493
84.68534381413349,5.299182638958067
92.7550249142225,5.404393774737761
101.59366732596479,5.51416960306015
111.2745455061186,5.628669414962806
121.87791624713513,5.748059034435219
133.4916840251387,5.872511055899431
146.21212974902934,6.002205091133304
160.14470895221595,6.137328025987565
175.40492604417582,6.278074287261514
192.11929186959938,6.424646120116511
210.4263725135092,6.577253876421141
230.4779380472038,6.7361163144373055
252.44022073839838,6.901460910272355
276.4952931564304,7.073524181538983
302.8425775973497,7.252552023681664
331.70049934238347,7.438800059446224
363.3082974556928,7.632534001987668
397.9280081333554,7.834030032130427
435.84663704602303,8.04357519031523
477.3785386844812,8.261467783787301
522.8680224334666,8.488017809602159
572.6922069787034,8.7235473940474
627.264146710889,8.968391249102105
687.0362560452497,9.222897146579253
752.5040600451069,9.487426410621687
824.2103024430126,9.762354429247718
902.7494451159259,10.04807118566951
988.7725963161697,10.344981810135035
1082.9929085143563,10.653507153073388
1186.1914906037186,10.97408438035326
1299.2238834793982,11.307167591495341
1423.0271526768265,11.653228461712004
1558.6276568688286,12.012756908680924
1707.1495566241822,12.386261784994327
1869.8241339672377,12.77427159726154
2048.000000000001,13.177335252880269
