train_slice_count,train_flops,test_flops,overlap_flops,train_n,test_n_pure,test_n_all,train_mse,test_mse_pure,test_mse_all,train_huber,test_huber_pure,test_huber_all,fitted_A,fitted_B,fitted_E,fitted_N_power,fitted_D_power
4,"['5.5e+18', '9.7e+18', '2.8e+19', '5.6e+19']","['1.0e+21', '3.0e+21']",None,75,24,24,0.0005569205345694119,0.0010217517274782866,0.0010217517274782866,9.61560718871987e-06,2.810458362417582e-05,2.810458362417582e-05,176.86984783403102,3628603.2362255706,1.9516834819925577,0.28545358658501047,0.7291106545615326
