train_slice_count,train_flops,test_flops,overlap_flops,train_n,test_n_pure,test_n_all,train_mse,test_mse_pure,test_mse_all,train_huber,test_huber_pure,test_huber_all,fitted_A,fitted_B,fitted_E,fitted_N_power,fitted_D_power
5,"['5.5e+18', '9.7e+18', '2.8e+19', '5.6e+19', '8.7e+19']","['1.0e+21', '3.0e+21']",None,94,24,24,0.000634690243305981,0.0006780281183308589,0.0006780281183308589,8.753370095288323e-06,2.219821791330992e-05,2.219821791330992e-05,381.0199708667216,519875.1286308091,2.00166255008984,0.33303159068248933,0.6350823129713634
